DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,45 to 54,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,65 to 74,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,F,75 and over,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,45 to 54,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,55 to 64,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,65 to 74,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB060,M,75 and over,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB061,M,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,35 to 44,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,45 to 54,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,55 to 64,85
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,65 to 74,180
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,F,75 and over,672
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,35 to 44,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,45 to 54,92
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,55 to 64,234
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,65 to 74,364
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB062,M,75 and over,696
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,55 to 64,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,F,75 and over,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,45 to 54,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,55 to 64,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB063,M,75 and over,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,18 to 24,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,25 to 34,104
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,35 to 44,396
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,45 to 54,1418
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,55 to 64,2688
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,65 to 74,3774
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,F,75 and over,5182
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,25 to 34,102
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,35 to 44,513
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,45 to 54,1833
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,55 to 64,3318
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,65 to 74,3908
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB064,M,75 and over,3677
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,F,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB065,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,18 to 24,69
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,25 to 34,161
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,35 to 44,206
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,45 to 54,241
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,55 to 64,165
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,65 to 74,162
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,F,75 and over,127
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,18 to 24,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,25 to 34,188
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,35 to 44,256
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,45 to 54,284
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,55 to 64,190
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,65 to 74,117
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB066,M,75 and over,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB067,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,25 to 34,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,35 to 44,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,45 to 54,87
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,55 to 64,215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,65 to 74,402
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,F,75 and over,1002
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,35 to 44,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,45 to 54,125
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,55 to 64,325
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,65 to 74,536
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB068,M,75 and over,948
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,0 to 9,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,45 to 54,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB069,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB070,F,0 to 9,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB070,F,10 to 17,56
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB070,F,18 to 24,110
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB070,F,25 to 34,381
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000227,01E,NHS Greater Preston CCG,LDOB070,F,35 to 44,598
