DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,F,75 and over,2143
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,10 to 17,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,18 to 24,333
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,25 to 34,630
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,35 to 44,747
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,45 to 54,1036
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,55 to 64,1199
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,65 to 74,1162
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB088,M,75 and over,1044
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,18 to 24,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,25 to 34,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB089,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB090,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,10 to 17,52
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,18 to 24,55
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,25 to 34,54
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,35 to 44,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,45 to 54,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,0 to 9,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,10 to 17,237
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,18 to 24,195
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,25 to 34,276
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,35 to 44,66
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,45 to 54,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB091,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,10 to 17,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,0 to 9,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,10 to 17,58
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000089,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,LDOB092,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDO1_REG,ALL,ALL,615624
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDO2_REG,ALL,ALL,559617
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,ALL,ALL,562652
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,0 to 9,28375
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,10 to 13,12519
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,14 to 17,12235
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,18 to 24,17883
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,25 to 34,32990
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,35 to 44,32082
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,45 to 49,18939
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,50 to 54,20866
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,55 to 59,20501
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,60 to 64,17782
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,65 to 69,17243
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,70 to 74,17960
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,F,75 and over,36119
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,0 to 9,29458
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,10 to 13,13039
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,14 to 17,12944
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,18 to 24,18859
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,25 to 34,32652
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,35 to 44,31713
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,45 to 49,18603
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,50 to 54,20857
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,55 to 59,20452
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,60 to 64,17457
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,65 to 69,16279
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,70 to 74,16800
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB001,M,75 and over,28045
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,ALL,ALL,2780
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,0 to 9,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,10 to 13,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,14 to 17,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,18 to 24,147
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,25 to 34,242
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,35 to 44,191
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,45 to 49,102
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,50 to 54,89
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,55 to 59,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,60 to 64,75
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,65 to 69,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,70 to 74,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,F,75 and over,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,0 to 9,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,10 to 13,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,14 to 17,66
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,18 to 24,265
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,25 to 34,395
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,35 to 44,236
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,45 to 49,122
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,50 to 54,114
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,55 to 59,147
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,60 to 64,87
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,65 to 69,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,70 to 74,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB002,M,75 and over,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,ALL,ALL,2813
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,0 to 9,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,10 to 13,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,14 to 17,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,18 to 24,154
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,25 to 34,245
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,35 to 44,196
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,45 to 49,99
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,50 to 54,88
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,55 to 59,91
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,60 to 64,71
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,65 to 69,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,70 to 74,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,F,75 and over,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,0 to 9,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,10 to 13,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,14 to 17,72
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,18 to 24,262
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,25 to 34,411
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,35 to 44,245
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,45 to 49,125
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,50 to 54,113
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,55 to 59,141
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,60 to 64,84
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,65 to 69,55
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,70 to 74,46
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000150,11X,NHS Somerset ICB - 11X,LDOB003A,M,75 and over,24
