DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB027,M,55 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB027,M,65 to 74,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB027,M,75 and over,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,65 to 74,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB028,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,25 to 34,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,35 to 44,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,45 to 54,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,55 to 64,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,65 to 74,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,F,75 and over,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,10 to 17,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,35 to 44,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,45 to 54,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,55 to 64,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,65 to 74,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB029,M,75 and over,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,0 to 9,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,10 to 17,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,18 to 24,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,25 to 34,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,35 to 44,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,45 to 54,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,0 to 9,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,10 to 17,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,18 to 24,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,25 to 34,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,35 to 44,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB030,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,0 to 9,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,45 to 54,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB031,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB032,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,25 to 34,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,35 to 44,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,45 to 54,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,55 to 64,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,F,75 and over,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,25 to 34,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,35 to 44,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB033,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,0 to 9,535
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,10 to 17,835
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,18 to 24,1267
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,25 to 34,1541
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,35 to 44,1726
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,45 to 54,2229
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,55 to 64,2094
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,65 to 74,2046
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,F,75 and over,1709
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,0 to 9,851
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,10 to 17,1086
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,18 to 24,959
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,25 to 34,1060
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,35 to 44,1379
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,45 to 54,1677
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,55 to 64,1396
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,65 to 74,1392
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB034,M,75 and over,1036
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB035,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,0 to 9,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,10 to 17,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,18 to 24,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,25 to 34,130
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,35 to 44,254
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,45 to 54,824
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,55 to 64,1273
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,65 to 74,1874
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,F,75 and over,2141
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,0 to 9,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,10 to 17,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,18 to 24,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,25 to 34,88
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,35 to 44,129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,45 to 54,354
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,55 to 64,800
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,65 to 74,1990
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB036,M,75 and over,2447
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,45 to 54,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,65 to 74,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,F,75 and over,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,55 to 64,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB037,M,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,35 to 44,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,45 to 54,215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000230,15N,NHS Devon CCG,LDOB038,F,55 to 64,574
